,Method,aligned_circular_agreement,mean_abs_wrapped_error,radius_cv,noise,density_ratio,seed,k,n_points
1,LE,0.8721660056946214,0.40485374599149926,0.15598874526329637,0.35000000000000003,3.0,0,10,500
0,DM,0.8603480068914494,0.43571159968678763,0.1442418863878487,0.35000000000000003,3.0,1,10,500
1,LE,0.8494425998826997,0.45420316706913766,0.1382331341134889,0.35000000000000003,3.0,1,10,500
0,DM,0.8426203074394158,0.46706825676921104,0.1598996265746073,0.35000000000000003,3.0,2,10,500
1,LE,0.8233950567947038,0.49719334913913105,0.19306009488083237,0.35000000000000003,3.0,2,10,500
0,DM,0.8472510950504581,0.46533717346364417,0.130591900135259,0.35000000000000003,3.0,3,10,500
1,LE,0.8151613095637111,0.5113943758280328,0.13300405808270946,0.35000000000000003,3.0,3,10,500
0,DM,0.8425258985253771,0.4592259442007101,0.1494325104208536,0.35000000000000003,3.0,4,10,500
1,LE,0.8232109092896471,0.48621944828886343,0.15721110552717985,0.35000000000000003,3.0,4,10,500
0,DM,0.8635419524278091,0.4440212900015288,0.2001367596046101,0.35000000000000003,3.0,5,10,500
1,LE,0.8532739264951303,0.46367122881251943,0.2060912341025528,0.35000000000000003,3.0,5,10,500
0,DM,0.8666123220597847,0.42071304985588176,0.12668759252040096,0.35000000000000003,3.0,6,10,500
1,LE,0.8529488088757938,0.44548773600592095,0.12845779733511603,0.35000000000000003,3.0,6,10,500
0,DM,0.8705419432945605,0.4234457359741123,0.14759957029150117,0.35000000000000003,3.0,7,10,500
1,LE,0.8474802459708818,0.4582962845724828,0.14613914871633676,0.35000000000000003,3.0,7,10,500
0,DM,0.8623408827458823,0.4294999712940363,0.16924426327611544,0.35000000000000003,3.0,8,10,500
1,LE,0.8384190576833516,0.4672385777263454,0.15315023863745586,0.35000000000000003,3.0,8,10,500
0,DM,0.868349131536698,0.4279811487971212,0.16255247269222287,0.35000000000000003,3.0,9,10,500
1,LE,0.852288126542428,0.45595571388138856,0.17418616493900185,0.35000000000000003,3.0,9,10,500
0,DM,0.844737380233644,0.45897022496964357,0.14816598418303475,0.35000000000000003,3.0,10,10,500
1,LE,0.8232363525327405,0.49127179319493275,0.1710322412360237,0.35000000000000003,3.0,10,10,500
0,DM,0.8546920933069572,0.4362817854434577,0.148212773456847,0.35000000000000003,3.0,11,10,500
1,LE,0.8381393999785027,0.45703913651504086,0.13522037278752205,0.35000000000000003,3.0,11,10,500
0,DM,0.8729471409452877,0.415791172431404,0.1299647939687589,0.35000000000000003,3.0,12,10,500
1,LE,0.8593706014904544,0.4375711247664493,0.12724853470347536,0.35000000000000003,3.0,12,10,500
0,DM,0.884892416629665,0.4044908291013694,0.20060557269409163,0.35000000000000003,3.0,13,10,500
1,LE,0.876156999677703,0.4197709525931125,0.1564827906480603,0.35000000000000003,3.0,13,10,500
0,DM,0.8902288191415783,0.3855259892907926,0.15773028363060035,0.35000000000000003,3.0,14,10,500
1,LE,0.8825498126721694,0.4025019735107449,0.15863187109931232,0.35000000000000003,3.0,14,10,500
0,DM,0.854578813828729,0.4523716255178788,0.1566161524211071,0.35000000000000003,3.0,15,10,500
1,LE,0.8434515820482519,0.4715962355082699,0.169090806775819,0.35000000000000003,3.0,15,10,500
0,DM,0.8705679233456335,0.42403491497613555,0.14880709878649606,0.35000000000000003,3.0,16,10,500
1,LE,0.8614039445170696,0.4394362124512015,0.16142452234049842,0.35000000000000003,3.0,16,10,500
0,DM,0.8575770490284162,0.4459086793030427,0.16492194995041445,0.35000000000000003,3.0,17,10,500
1,LE,0.828391726485635,0.48692041409236775,0.1479667805256853,0.35000000000000003,3.0,17,10,500
0,DM,0.8585434645777198,0.4464605149131527,0.16430799739824584,0.35000000000000003,3.0,18,10,500
1,LE,0.8498464875841437,0.46021710788241016,0.18524572440865958,0.35000000000000003,3.0,18,10,500
0,DM,0.8518256542952343,0.4517824370821404,0.15807863559547522,0.35000000000000003,3.0,19,10,500
1,LE,0.8431021534493702,0.4667972691522858,0.15535405096288524,0.35000000000000003,3.0,19,10,500
0,DM,0.8526034134708339,0.4444331432436567,0.13130537696629094,0.35000000000000003,3.0,20,10,500
1,LE,0.843909201781506,0.4626112066313955,0.11226438864591702,0.35000000000000003,3.0,20,10,500
0,DM,0.8757017091060345,0.40710602772715593,0.1587823575308611,0.35000000000000003,3.0,21,10,500
1,LE,0.8658884367529631,0.4244631275264403,0.15533548552318996,0.35000000000000003,3.0,21,10,500
0,DM,0.8700797898487035,0.4163229481841134,0.17922976601392998,0.35000000000000003,3.0,22,10,500
1,LE,0.8507626581368866,0.44755330850236247,0.1676853722565551,0.35000000000000003,3.0,22,10,500
0,DM,0.8617432627574872,0.44128471447359313,0.13386966715222423,0.35000000000000003,3.0,23,10,500
1,LE,0.846386526931238,0.4671333609555027,0.1329133254296671,0.35000000000000003,3.0,23,10,500
0,DM,0.86658955802328,0.43638882124905454,0.16074969498860636,0.35000000000000003,3.0,24,10,500
1,LE,0.8555236816665976,0.4571081961066934,0.20573655810294786,0.35000000000000003,3.0,24,10,500
0,DM,0.870980771900875,0.42314045567656305,0.13194141264965262,0.35000000000000003,3.0,25,10,500
1,LE,0.8483666044815645,0.45561275134158086,0.12360720876793667,0.35000000000000003,3.0,25,10,500
0,DM,0.8680640139217203,0.43020433217296816,0.14330617357270853,0.35000000000000003,3.0,26,10,500
1,LE,0.8628091602839716,0.43705123576072985,0.15106178634129339,0.35000000000000003,3.0,26,10,500
0,DM,0.882471368529956,0.4102132876164588,0.11101171026939695,0.35000000000000003,3.0,27,10,500
1,LE,0.8676754446056131,0.4324391220578852,0.11264262014099133,0.35000000000000003,3.0,27,10,500
0,DM,0.8403930428246217,0.4733227185207188,0.171602127066642,0.35000000000000003,3.0,28,10,500
1,LE,0.8234880987691329,0.5022486806164157,0.17376926653882646,0.35000000000000003,3.0,28,10,500
0,DM,0.8601160448928541,0.44720164693466985,0.14698449521864196,0.35000000000000003,3.0,29,10,500
1,LE,0.8365985739832906,0.48317141547243775,0.15862001375054607,0.35000000000000003,3.0,29,10,500
0,DM,0.8508367892539286,0.44458281321457915,0.22154919288031585,0.35000000000000003,3.0,30,10,500
1,LE,0.8366517552749435,0.46400359913550643,0.11961075589535201,0.35000000000000003,3.0,30,10,500
0,DM,0.8634740073049069,0.43839271652390477,0.1559203766904832,0.35000000000000003,3.0,31,10,500
1,LE,0.8521904997298113,0.4569294290437359,0.1600783730839882,0.35000000000000003,3.0,31,10,500
0,DM,0.8697880259364232,0.4186601710653859,0.14343555676314554,0.35000000000000003,3.0,32,10,500
1,LE,0.85192882282767,0.44755402945027584,0.15493313815169835,0.35000000000000003,3.0,32,10,500
0,DM,0.8633688817419435,0.44283915259919093,0.1170603946892048,0.35000000000000003,3.0,33,10,500
1,LE,0.8458896196475375,0.46988586414151307,0.11450708068594355,0.35000000000000003,3.0,33,10,500
0,DM,0.8544108738416214,0.4489295108882464,0.12974422393689558,0.35000000000000003,3.0,34,10,500
1,LE,0.8343272182807341,0.4836217376070734,0.1396107568860171,0.35000000000000003,3.0,34,10,500
0,DM,0.8746039136981235,0.41344542126389466,0.1359748849647162,0.35000000000000003,3.0,35,10,500
1,LE,0.8727467690455626,0.4180645674918918,0.14709770143948103,0.35000000000000003,3.0,35,10,500
0,DM,0.8730236821908213,0.4166462536302652,0.12370006370987154,0.35000000000000003,3.0,36,10,500
1,LE,0.8578887719210958,0.4424762083631495,0.1334768935790032,0.35000000000000003,3.0,36,10,500
0,DM,0.84283680532382,0.46473846303880406,0.1398246640774113,0.35000000000000003,3.0,37,10,500
1,LE,0.8251732551566954,0.4876680753247622,0.14095271290321204,0.35000000000000003,3.0,37,10,500
0,DM,0.8647840070396008,0.42752652879646785,0.1665469897577974,0.35000000000000003,3.0,38,10,500
1,LE,0.8498821273000399,0.4464432052514133,0.16828972314463808,0.35000000000000003,3.0,38,10,500
0,DM,0.8490129990400788,0.45628596864930854,0.13975178554678375,0.35000000000000003,3.0,39,10,500
1,LE,0.8343596035305335,0.47789708675526993,0.15187277201140012,0.35000000000000003,3.0,39,10,500
0,DM,0.8577312526815337,0.4444069322701931,0.14368974760353456,0.35000000000000003,3.0,40,10,500
1,LE,0.8422791425017822,0.4721447368318703,0.13589585992071918,0.35000000000000003,3.0,40,10,500
0,DM,0.8494632944111845,0.45333125533027707,0.14672190988393344,0.35000000000000003,3.0,41,10,500
1,LE,0.8000956064393667,0.5217481003314567,0.16511493101778787,0.35000000000000003,3.0,41,10,500
0,DM,0.8488136389174463,0.46099186094570277,0.14484924114447303,0.35000000000000003,3.0,42,10,500
1,LE,0.8347616659469155,0.4856878061273572,0.16887695612971101,0.35000000000000003,3.0,42,10,500
0,DM,0.8594492215304901,0.44604065723661407,0.13723116813143574,0.35000000000000003,3.0,43,10,500
1,LE,0.8436220002359086,0.4686126889120984,0.1425578695517156,0.35000000000000003,3.0,43,10,500
0,DM,0.8661886103711565,0.43870373419483344,0.15489482168394386,0.35000000000000003,3.0,44,10,500
1,LE,0.8546932603846755,0.4589335944363969,0.17012410141861797,0.35000000000000003,3.0,44,10,500
0,DM,0.8761239521006162,0.41501077831544547,0.12018888849680745,0.35000000000000003,3.0,45,10,500
1,LE,0.8653361554911555,0.43599599192417,0.1243598305915168,0.35000000000000003,3.0,45,10,500
0,DM,0.8548030832075196,0.45722027669381976,0.13652183696518116,0.35000000000000003,3.0,46,10,500
1,LE,0.8269328889893189,0.4946175183198444,0.1399573612419286,0.35000000000000003,3.0,46,10,500
0,DM,0.8736259213778889,0.4195241117960808,0.16767121303644555,0.35000000000000003,3.0,47,10,500
1,LE,0.8599321407046016,0.4420309051557196,0.16211153404645606,0.35000000000000003,3.0,47,10,500
0,DM,0.8459367568983234,0.47351454717495267,0.1334668146195559,0.35000000000000003,3.0,48,10,500
1,LE,0.8234531037389144,0.5088292434685477,0.1531173613082922,0.35000000000000003,3.0,48,10,500
0,DM,0.87703853774256,0.4147648742006746,0.16447843707483345,0.35000000000000003,3.0,49,10,500
1,LE,0.8573986722690756,0.4458472777267736,0.17956181855838357,0.35000000000000003,3.0,49,10,500
0,DM,0.8760003586916429,0.4026608737784735,0.18327888683613805,0.35000000000000003,3.5,0,10,500
1,LE,0.8569627741788179,0.4339048483805178,0.15159718783414933,0.35000000000000003,3.5,0,10,500
0,DM,0.8472599738833126,0.45876163515417817,0.15622675846862974,0.35000000000000003,3.5,1,10,500
1,LE,0.8329934568851872,0.4830855522142192,0.144242536497578,0.35000000000000003,3.5,1,10,500
0,DM,0.8289942619375364,0.4895035789837291,0.18195111402203024,0.35000000000000003,3.5,2,10,500
1,LE,0.8017564922167767,0.5285982218661468,0.21710251445214795,0.35000000000000003,3.5,2,10,500
0,DM,0.8300845978476036,0.4935081752387594,0.1361529820951582,0.35000000000000003,3.5,3,10,500
1,LE,0.7899879456874808,0.552528505762766,0.134374840740671,0.35000000000000003,3.5,3,10,500
0,DM,0.8283621182787602,0.4840126285319336,0.14838889913138956,0.35000000000000003,3.5,4,10,500
1,LE,0.8038249998594763,0.5189775087676936,0.15736610351000366,0.35000000000000003,3.5,4,10,500
0,DM,0.8551744707378784,0.45924936863116045,0.17534960285230236,0.35000000000000003,3.5,5,10,500
1,LE,0.8435836880749334,0.47930961094926183,0.17606091179595557,0.35000000000000003,3.5,5,10,500
0,DM,0.8548290177644134,0.44280813380774314,0.14701721327473624,0.35000000000000003,3.5,6,10,500
1,LE,0.8198653677707948,0.49545427625849414,0.13388745247890338,0.35000000000000003,3.5,6,10,500
0,DM,0.8600327198207178,0.4420880918554634,0.14747492902038353,0.35000000000000003,3.5,7,10,500
1,LE,0.8346428308706408,0.48071118972961624,0.14771597117817892,0.35000000000000003,3.5,7,10,500
0,DM,0.8427236890789525,0.46309200379893073,0.18495033927097465,0.35000000000000003,3.5,8,10,500
1,LE,0.8067350008125869,0.5164828421935539,0.15300857040382107,0.35000000000000003,3.5,8,10,500
0,DM,0.8385346580773662,0.48234704312187293,0.1753063013173799,0.35000000000000003,3.5,9,10,500
1,LE,0.8212638066546337,0.5110474883274128,0.18223242006870344,0.35000000000000003,3.5,9,10,500
0,DM,0.8248493675494292,0.4950547424634717,0.16236651354559356,0.35000000000000003,3.5,10,10,500
1,LE,0.8002819217271511,0.5280462497113242,0.1804269574365109,0.35000000000000003,3.5,10,10,500
0,DM,0.8391529614823804,0.4657954548127325,0.15030104857730328,0.35000000000000003,3.5,11,10,500
1,LE,0.8186885542393462,0.49011831910970577,0.1325191093377399,0.35000000000000003,3.5,11,10,500
0,DM,0.851683385082878,0.45004479351485405,0.1384906565901695,0.35000000000000003,3.5,12,10,500
1,LE,0.8360429567869007,0.47031531864493903,0.12628051427961565,0.35000000000000003,3.5,12,10,500
0,DM,0.8714240591516825,0.42981853041860174,0.13994110024120177,0.35000000000000003,3.5,13,10,500
1,LE,0.8612986981417002,0.4476064814294947,0.14443835079929454,0.35000000000000003,3.5,13,10,500
0,DM,0.8702352569361365,0.42543173438171134,0.1594453179723403,0.35000000000000003,3.5,14,10,500
1,LE,0.8621243474974909,0.44308756716348285,0.16074533030109298,0.35000000000000003,3.5,14,10,500
0,DM,0.8390897644605967,0.480240569373279,0.1488747176902992,0.35000000000000003,3.5,15,10,500
1,LE,0.8252227257344444,0.502806767911432,0.1679084740738802,0.35000000000000003,3.5,15,10,500
0,DM,0.8598140940881681,0.443465849364522,0.15665817179504674,0.35000000000000003,3.5,16,10,500
1,LE,0.8499555716429723,0.45787320834717204,0.15856720799259844,0.35000000000000003,3.5,16,10,500
0,DM,0.8379364192078977,0.4819618886417511,0.17235634017634024,0.35000000000000003,3.5,17,10,500
1,LE,0.8068630596229601,0.5253292342128625,0.15195724610461483,0.35000000000000003,3.5,17,10,500
0,DM,0.8452664804117416,0.4662315916859128,0.17155530771863647,0.35000000000000003,3.5,18,10,500
1,LE,0.8368106456109785,0.4779475309694063,0.18679495406173333,0.35000000000000003,3.5,18,10,500
0,DM,0.8362681204333364,0.47871603587631617,0.18750985459585337,0.35000000000000003,3.5,19,10,500
1,LE,0.8284852714228778,0.4903598268459582,0.177863113186946,0.35000000000000003,3.5,19,10,500
0,DM,0.8411780345290485,0.4665112275868282,0.13438999844474214,0.35000000000000003,3.5,20,10,500
1,LE,0.8294195478192796,0.48934248734904684,0.11119338072617317,0.35000000000000003,3.5,20,10,500
0,DM,0.8612844592353235,0.43572078247278173,0.1641636883223515,0.35000000000000003,3.5,21,10,500
1,LE,0.8494020520906372,0.45730446519555434,0.1586583764701194,0.35000000000000003,3.5,21,10,500
0,DM,0.8458542185763852,0.46446645211468895,0.1639087244850357,0.35000000000000003,3.5,22,10,500
1,LE,0.8258447837242079,0.4956060763492536,0.15820509548545758,0.35000000000000003,3.5,22,10,500
0,DM,0.8491954800728886,0.4630011642117777,0.1389005485596422,0.35000000000000003,3.5,23,10,500
1,LE,0.8331529926357428,0.48824022440601267,0.13433150933543003,0.35000000000000003,3.5,23,10,500
0,DM,0.8514860758631815,0.4641583843531201,0.15835040108502674,0.35000000000000003,3.5,24,10,500
1,LE,0.8374479957322446,0.4893346560461447,0.19372576949897263,0.35000000000000003,3.5,24,10,500
0,DM,0.855686717687322,0.44999223697359786,0.13831954602396085,0.35000000000000003,3.5,25,10,500
1,LE,0.8330688088221111,0.48068335973423787,0.12793560332116427,0.35000000000000003,3.5,25,10,500
0,DM,0.8511246219506086,0.45867123559006734,0.20275510621287324,0.35000000000000003,3.5,26,10,500
1,LE,0.8367076839767291,0.47943558150609533,0.17800428270474322,0.35000000000000003,3.5,26,10,500
0,DM,0.8727109718845757,0.4287031250488271,0.11115358106357807,0.35000000000000003,3.5,27,10,500
1,LE,0.856334055508348,0.4543969332614514,0.11890195549400265,0.35000000000000003,3.5,27,10,500
0,DM,0.8197326617093651,0.5101701006841062,0.1591550419314082,0.35000000000000003,3.5,28,10,500
1,LE,0.7956112766488438,0.5502825905021328,0.17496464886430294,0.35000000000000003,3.5,28,10,500
0,DM,0.8470879790064504,0.4717432066994085,0.15380229659935943,0.35000000000000003,3.5,29,10,500
1,LE,0.816720710442819,0.5165051902158716,0.1586981099426003,0.35000000000000003,3.5,29,10,500
0,DM,0.8397102644255873,0.4660908415495135,0.16534578899897467,0.35000000000000003,3.5,30,10,500
1,LE,0.8228553466573124,0.4907685261439899,0.11491867391799501,0.35000000000000003,3.5,30,10,500
0,DM,0.8452423900680287,0.4679252785372947,0.14093841514829258,0.35000000000000003,3.5,31,10,500
1,LE,0.8342663002954726,0.4856251708889654,0.1569255726246657,0.35000000000000003,3.5,31,10,500
0,DM,0.8613674683979595,0.43512350030160063,0.14208628484660082,0.35000000000000003,3.5,32,10,500
1,LE,0.8418280176722592,0.46554546957003673,0.1521975088076903,0.35000000000000003,3.5,32,10,500
0,DM,0.8532393492618515,0.45988817701676243,0.12448870019553536,0.35000000000000003,3.5,33,10,500
1,LE,0.8344080188170825,0.48852281773827677,0.10931905833343074,0.35000000000000003,3.5,33,10,500
0,DM,0.8386022821800607,0.4761555418335626,0.13888054028021604,0.35000000000000003,3.5,34,10,500
1,LE,0.8166047909487059,0.5132077975946254,0.14150369009610622,0.35000000000000003,3.5,34,10,500
0,DM,0.8611820831565139,0.43994528491205626,0.14036429544459592,0.35000000000000003,3.5,35,10,500
1,LE,0.8551221490425732,0.4502573472898273,0.14218370977607392,0.35000000000000003,3.5,35,10,500
0,DM,0.8565537591659681,0.4458192994188796,0.12918011747911368,0.35000000000000003,3.5,36,10,500
1,LE,0.8394102898110168,0.47320727721224953,0.1340840551084807,0.35000000000000003,3.5,36,10,500
0,DM,0.8223129901000318,0.4964468999304882,0.1430028206375821,0.35000000000000003,3.5,37,10,500
1,LE,0.8029880046152658,0.5217490887007823,0.1425204674686601,0.35000000000000003,3.5,37,10,500
0,DM,0.8479547897993596,0.4557154519405576,0.16821706244902315,0.35000000000000003,3.5,38,10,500
1,LE,0.8275363269342896,0.4841060229665681,0.1740414124075916,0.35000000000000003,3.5,38,10,500
0,DM,0.8302580171645664,0.48813685139596896,0.1398256114859499,0.35000000000000003,3.5,39,10,500
1,LE,0.8109828261920794,0.514793791113083,0.14440986704751207,0.35000000000000003,3.5,39,10,500
0,DM,0.8377654488719624,0.4810595370857916,0.1425625351527553,0.35000000000000003,3.5,40,10,500
1,LE,0.8212619152539069,0.5096908398679957,0.14518733307554602,0.35000000000000003,3.5,40,10,500
0,DM,0.8168517359257437,0.5062060309939636,0.14923553830607764,0.35000000000000003,3.5,41,10,500
1,LE,0.7698003083523246,0.5721813317965525,0.17382805336611498,0.35000000000000003,3.5,41,10,500
0,DM,0.8341682674294292,0.48581601429266313,0.16576341570078962,0.35000000000000003,3.5,42,10,500
1,LE,0.8205786147052124,0.5091232664979761,0.1760052010821185,0.35000000000000003,3.5,42,10,500
0,DM,0.8448932778104195,0.4726478785754708,0.14148827195412145,0.35000000000000003,3.5,43,10,500
1,LE,0.8258254700733885,0.49920583116202366,0.14498493383059063,0.35000000000000003,3.5,43,10,500
0,DM,0.8549335144103476,0.4611235929445663,0.13834799150900928,0.35000000000000003,3.5,44,10,500
1,LE,0.844428575632538,0.480162640001255,0.14165722105609127,0.35000000000000003,3.5,44,10,500
0,DM,0.8611566367545518,0.4460051170085753,0.1316685869127833,0.35000000000000003,3.5,45,10,500
1,LE,0.847361446009505,0.47072927232069367,0.13485593081001013,0.35000000000000003,3.5,45,10,500
0,DM,0.8319216730230878,0.5000997024145301,0.12656471659095386,0.35000000000000003,3.5,46,10,500
1,LE,0.7962774814849192,0.5449416654950181,0.1247237214941481,0.35000000000000003,3.5,46,10,500
0,DM,0.8546467973683786,0.45490872611501565,0.1857532613603531,0.35000000000000003,3.5,47,10,500
1,LE,0.8392795409180428,0.4795487613027053,0.1738594863351594,0.35000000000000003,3.5,47,10,500
0,DM,0.8236735790658026,0.5124759526156036,0.13993917551876858,0.35000000000000003,3.5,48,10,500
1,LE,0.7951971243632977,0.5557241525767501,0.16026517268866655,0.35000000000000003,3.5,48,10,500
0,DM,0.8648118539802793,0.43603506946664744,0.18422089664330854,0.35000000000000003,3.5,49,10,500
1,LE,0.845281313708077,0.4665578866737776,0.19011101452386525,0.35000000000000003,3.5,49,10,500
0,DM,0.8583766309269442,0.43201328503953396,0.19706174631324588,0.35000000000000003,4.0,0,10,500
1,LE,0.8373118418628284,0.46444360832945913,0.1599717187491888,0.35000000000000003,4.0,0,10,500
0,DM,0.8331075968315608,0.4833561847076608,0.1655161726776045,0.35000000000000003,4.0,1,10,500
1,LE,0.8127696530838247,0.5158656759159145,0.14922503639848766,0.35000000000000003,4.0,1,10,500
0,DM,0.8054498845634032,0.526224877294074,0.18414726711695642,0.35000000000000003,4.0,2,10,500
1,LE,0.7690209677816431,0.5766336072285103,0.21586195700912697,0.35000000000000003,4.0,2,10,500
0,DM,0.8059533046383887,0.5357424011811251,0.1361657141440824,0.35000000000000003,4.0,3,10,500
1,LE,0.7593447870492828,0.6023991269719563,0.13210628153260526,0.35000000000000003,4.0,3,10,500
0,DM,0.8178646580649277,0.500515391359086,0.16247497879168613,0.35000000000000003,4.0,4,10,500
1,LE,0.7911088698598364,0.5389398282479017,0.15862122943907334,0.35000000000000003,4.0,4,10,500
0,DM,0.8365265498359484,0.49298812095174593,0.1755769400667677,0.35000000000000003,4.0,5,10,500
1,LE,0.8217366376594327,0.5145544126689235,0.16907157449502372,0.35000000000000003,4.0,5,10,500
0,DM,0.8398475141029412,0.4699312320519671,0.13991801423926145,0.35000000000000003,4.0,6,10,500
1,LE,0.8012164026707074,0.524467128721356,0.12328116396962856,0.35000000000000003,4.0,6,10,500
0,DM,0.8450216626175071,0.4631463270509257,0.14542549898640236,0.35000000000000003,4.0,7,10,500
1,LE,0.8216562733128662,0.4963881382848781,0.136691971691161,0.35000000000000003,4.0,7,10,500
0,DM,0.8305744107516033,0.48445278303065675,0.20271080925756027,0.35000000000000003,4.0,8,10,500
1,LE,0.7815356767531011,0.5548471042836625,0.15425198116204245,0.35000000000000003,4.0,8,10,500
0,DM,0.8186281553624085,0.5169732834028508,0.18415017425547386,0.35000000000000003,4.0,9,10,500
1,LE,0.7993738537219236,0.55031687518055,0.18469481510409289,0.35000000000000003,4.0,9,10,500
0,DM,0.7989182720840613,0.5366185507421786,0.18088740377143597,0.35000000000000003,4.0,10,10,500
1,LE,0.7742936516019082,0.5674034959519129,0.1946771357452289,0.35000000000000003,4.0,10,10,500
0,DM,0.8304703084233458,0.48212883810362633,0.14187756055825868,0.35000000000000003,4.0,11,10,500
1,LE,0.8064337287689227,0.5103905715517257,0.12437290870392316,0.35000000000000003,4.0,11,10,500
0,DM,0.8397079027917612,0.47142057952591393,0.14744040757796714,0.35000000000000003,4.0,12,10,500
1,LE,0.8125227561406816,0.5058700186977941,0.12564375101378641,0.35000000000000003,4.0,12,10,500
0,DM,0.8558783502064848,0.4584341648107216,0.13944009609359484,0.35000000000000003,4.0,13,10,500
1,LE,0.8431061559144676,0.47904881759562146,0.1428733668779399,0.35000000000000003,4.0,13,10,500
0,DM,0.8469719714490964,0.46489676647792755,0.15882912851436262,0.35000000000000003,4.0,14,10,500
1,LE,0.8232534921701238,0.5056943897845746,0.15559378782147493,0.35000000000000003,4.0,14,10,500
0,DM,0.8207098971567535,0.5116895050801302,0.14343466616774,0.35000000000000003,4.0,15,10,500
1,LE,0.8016623486049036,0.5427963540369718,0.16488073076214405,0.35000000000000003,4.0,15,10,500
0,DM,0.8461187788991197,0.4666590565250857,0.17282542467496054,0.35000000000000003,4.0,16,10,500
1,LE,0.8352808731197594,0.4835480242584821,0.16893043590033005,0.35000000000000003,4.0,16,10,500
0,DM,0.8195645051260875,0.5119968630176869,0.1786660405476791,0.35000000000000003,4.0,17,10,500
1,LE,0.7874997839817431,0.5556823432192846,0.154508794797418,0.35000000000000003,4.0,17,10,500
0,DM,0.8351051526089645,0.48523473568125575,0.18096494962520226,0.35000000000000003,4.0,18,10,500
1,LE,0.8286858548556024,0.4925061652090536,0.19899214681056898,0.35000000000000003,4.0,18,10,500
0,DM,0.8173966805060793,0.5109183398499993,0.19342116992493705,0.35000000000000003,4.0,19,10,500
1,LE,0.8060832463701129,0.5278133466802077,0.19241676908112287,0.35000000000000003,4.0,19,10,500
0,DM,0.8310952631924761,0.4860458160131017,0.14089920853638396,0.35000000000000003,4.0,20,10,500
1,LE,0.8171681279077823,0.5110313857673591,0.12621381826594727,0.35000000000000003,4.0,20,10,500
0,DM,0.8441057288441012,0.46960459249088465,0.157578306671351,0.35000000000000003,4.0,21,10,500
1,LE,0.8313711515535577,0.4920096473681681,0.153447249447097,0.35000000000000003,4.0,21,10,500
0,DM,0.8337065366557623,0.4883286341757702,0.16370065542537196,0.35000000000000003,4.0,22,10,500
1,LE,0.8158555974920282,0.5158297252447032,0.14986732996020768,0.35000000000000003,4.0,22,10,500
0,DM,0.8321691841852079,0.49182220540144744,0.1391394986396462,0.35000000000000003,4.0,23,10,500
1,LE,0.8159419038963598,0.5169912594243699,0.14812520079069794,0.35000000000000003,4.0,23,10,500
0,DM,0.8352773743927189,0.49251601824828833,0.15477343900331902,0.35000000000000003,4.0,24,10,500
1,LE,0.8138641001833785,0.526196768513062,0.18055827904575922,0.35000000000000003,4.0,24,10,500
0,DM,0.8456829901517285,0.46814630982797234,0.14613218996928304,0.35000000000000003,4.0,25,10,500
1,LE,0.8226585425241567,0.49937985651914013,0.1308235674693727,0.35000000000000003,4.0,25,10,500
0,DM,0.8292568804337427,0.49270979274965215,0.16552064646436798,0.35000000000000003,4.0,26,10,500
1,LE,0.8163442927177172,0.5095689505331908,0.1609575624868102,0.35000000000000003,4.0,26,10,500
0,DM,0.8554691197558318,0.46227083412484066,0.12527334718456518,0.35000000000000003,4.0,27,10,500
1,LE,0.8347003778506773,0.4941549478452677,0.13149525445626375,0.35000000000000003,4.0,27,10,500
0,DM,0.8102956784879974,0.525347488207142,0.1481416722348976,0.35000000000000003,4.0,28,10,500
1,LE,0.7848810732108296,0.5677348199156322,0.16888372911801183,0.35000000000000003,4.0,28,10,500
0,DM,0.8298924484332331,0.501457717268219,0.15378580872607603,0.35000000000000003,4.0,29,10,500
1,LE,0.7996396288364765,0.547208975248244,0.15461163528398023,0.35000000000000003,4.0,29,10,500
0,DM,0.8288958907032064,0.48713305682445185,0.14244161052562868,0.35000000000000003,4.0,30,10,500
1,LE,0.8135918909724581,0.5094298499004009,0.1150439738369762,0.35000000000000003,4.0,30,10,500
0,DM,0.8272682449552431,0.49847805715504123,0.14022267434757696,0.35000000000000003,4.0,31,10,500
1,LE,0.8154255468303182,0.517049670217983,0.14999681316339497,0.35000000000000003,4.0,31,10,500
0,DM,0.8460235808249886,0.46533093012084403,0.1444970082532937,0.35000000000000003,4.0,32,10,500
1,LE,0.8258157109634134,0.4947031445036901,0.15636448709087072,0.35000000000000003,4.0,32,10,500
0,DM,0.8371122190138703,0.4867065398486456,0.13031857934706395,0.35000000000000003,4.0,33,10,500
1,LE,0.8018700144457219,0.5352204712241438,0.12354377403337771,0.35000000000000003,4.0,33,10,500
0,DM,0.81735677875435,0.5138268765133135,0.14745558418356172,0.35000000000000003,4.0,34,10,500
1,LE,0.7892267364041807,0.555080673267971,0.14868397282411458,0.35000000000000003,4.0,34,10,500
0,DM,0.8554830902917825,0.45076804633109957,0.14598325464070294,0.35000000000000003,4.0,35,10,500
1,LE,0.8510347919686978,0.4594419467650209,0.14921815660471396,0.35000000000000003,4.0,35,10,500
0,DM,0.8389140861421017,0.4768549205020948,0.14177040859850534,0.35000000000000003,4.0,36,10,500
1,LE,0.8205212370140264,0.5050736128317808,0.1420325117271168,0.35000000000000003,4.0,36,10,500
0,DM,0.8004319150334891,0.5312267964489586,0.1487740653574047,0.35000000000000003,4.0,37,10,500
