,Method,aligned_circular_agreement,mean_abs_wrapped_error,radius_cv,noise,density_ratio,seed,k,n_points
1,LE,0.35845793264589704,1.1207419943688428,0.18423429029670058,0.4,3.5,37,10,500
0,DM,0.828095094396914,0.4878405717730772,0.2095518371125036,0.4,3.5,38,10,500
1,LE,0.42098199727550295,1.006616076372392,0.2706437877292678,0.4,3.5,38,10,500
0,DM,0.800981286519095,0.5273619385962247,0.15159801816180604,0.4,3.5,39,10,500
1,LE,0.4202757261290906,1.0446275933667322,0.22655296899638128,0.4,3.5,39,10,500
0,DM,0.7973532763013995,0.5401279467409572,0.173753226039793,0.4,3.5,40,10,500
1,LE,0.4221578693777891,1.0392600016879012,0.2551001357374292,0.4,3.5,40,10,500
0,DM,0.7864842721930282,0.5437410588044069,0.1597389450833894,0.4,3.5,41,10,500
1,LE,0.3850360651773918,1.0774893328894704,0.21912998993948862,0.4,3.5,41,10,500
0,DM,0.8049096791735697,0.5262034112698726,0.13122594305384266,0.4,3.5,42,10,500
1,LE,0.35432579605735237,1.1232764320352067,0.21517918658802765,0.4,3.5,42,10,500
0,DM,0.8211732873480871,0.4984280111323031,0.14530674026779913,0.4,3.5,43,10,500
1,LE,0.38399264772857816,1.0911569893860646,0.20295328426209217,0.4,3.5,43,10,500
0,DM,0.8165024758298715,0.5136070436922976,0.1490007241268971,0.4,3.5,44,10,500
1,LE,0.3819276192365392,1.094449115089737,0.23065655932825163,0.4,3.5,44,10,500
0,DM,0.8386399360486498,0.4791568091801831,0.14592282302253032,0.4,3.5,45,10,500
1,LE,0.3632882165452395,1.1132626417769576,0.2166019090809937,0.4,3.5,45,10,500
0,DM,0.7981228421272127,0.5406707707899356,0.15992157679656435,0.4,3.5,46,10,500
1,LE,0.43015562487699677,1.0307267293952762,0.2294769688800449,0.4,3.5,46,10,500
0,DM,0.8191951468216846,0.5045326854657313,0.1907020977172929,0.4,3.5,47,10,500
1,LE,0.3978487723695384,1.0785634354571603,0.2807292865380937,0.4,3.5,47,10,500
0,DM,0.7966464770373741,0.5469780647507034,0.14929192871648436,0.4,3.5,48,10,500
1,LE,0.353315207925898,1.1277213583820858,0.21974081991761954,0.4,3.5,48,10,500
0,DM,0.8373595342325671,0.47501370048214575,0.18196376357685284,0.4,3.5,49,10,500
1,LE,0.39910035223700074,1.0487374045072395,0.24948443110283353,0.4,3.5,49,10,500
0,DM,0.839967597596509,0.45811624270954465,0.20978998405963092,0.4,4.0,0,10,500
1,LE,0.42465249734729366,1.0071718968648273,0.27248147657274746,0.4,4.0,0,10,500
0,DM,0.8009586607118372,0.5276868008247964,0.18043279941915974,0.4,4.0,1,10,500
1,LE,0.3444500721626123,1.1324875360671618,0.2560474279858529,0.4,4.0,1,10,500
0,DM,0.7685734684279443,0.5718544782171844,0.17748904065137627,0.4,4.0,2,10,500
1,LE,0.30969849817495887,1.1900323259333225,0.24975543717454038,0.4,4.0,2,10,500
0,DM,0.7636187729210543,0.5875483135043555,0.14293216681086776,0.4,4.0,3,10,500
1,LE,0.3652525029180062,1.10864385056882,0.22112566305184334,0.4,4.0,3,10,500
0,DM,0.7698714312412271,0.5714469122102614,0.2098006915655882,0.4,4.0,4,10,500
1,LE,0.32172657060877485,1.1654691902187961,0.2849441890882313,0.4,4.0,4,10,500
0,DM,0.8143202381945357,0.515463172400557,0.1519607816498193,0.4,4.0,5,10,500
1,LE,0.34839646931906104,1.1315468905778672,0.22704170960425377,0.4,4.0,5,10,500
0,DM,0.7981519100085993,0.5244770794014217,0.15038414534183053,0.4,4.0,6,10,500
1,LE,0.37000492290983056,1.097786708498775,0.22149058289695844,0.4,4.0,6,10,500
0,DM,0.8159021386695257,0.5034315827354673,0.14448289271682097,0.4,4.0,7,10,500
1,LE,0.3885301734373667,1.0643329332715603,0.21546815327519903,0.4,4.0,7,10,500
0,DM,0.7902764657652599,0.5394874150425198,0.17862089445698714,0.4,4.0,8,10,500
1,LE,0.3678106947356428,1.1103138680653502,0.24319124372384351,0.4,4.0,8,10,500
0,DM,0.7846467557912349,0.562528589919842,0.19032177569104106,0.4,4.0,9,10,500
1,LE,0.42770858497247277,1.035388210455017,0.24346775363527182,0.4,4.0,9,10,500
0,DM,0.7664950431727655,0.5812950653088613,0.18297096712953795,0.4,4.0,10,10,500
1,LE,0.3473804127555691,1.1364278715521565,0.2732063976452014,0.4,4.0,10,10,500
0,DM,0.7954118193728708,0.5307597308817024,0.14175848308040243,0.4,4.0,11,10,500
1,LE,0.3673904682111588,1.1183018485017528,0.19594667103479305,0.4,4.0,11,10,500
0,DM,0.7921809653536145,0.5357460754147687,0.1539759585240354,0.4,4.0,12,10,500
1,LE,0.34106368496989925,1.1260489288115774,0.22792692157842181,0.4,4.0,12,10,500
0,DM,0.8060187770258881,0.5260714743615897,0.13640800184186105,0.4,4.0,13,10,500
1,LE,0.38324579234490536,1.0782062372923797,0.2126007695802341,0.4,4.0,13,10,500
0,DM,0.812812846618632,0.514040866700243,0.16151825794826655,0.4,4.0,14,10,500
1,LE,0.35266771865208557,1.1187436858182018,0.2545730007718796,0.4,4.0,14,10,500
0,DM,0.7705778796638384,0.5732933215858779,0.17865873864287696,0.4,4.0,15,10,500
1,LE,0.3956181261744889,1.069966595552673,0.2542946086019699,0.4,4.0,15,10,500
0,DM,0.8199653968725982,0.5039298199143686,0.1405647082940808,0.4,4.0,16,10,500
1,LE,0.37753739888290866,1.102855485883312,0.20418046429428627,0.4,4.0,16,10,500
0,DM,0.7794855163776399,0.5694108655762903,0.17403969990282667,0.4,4.0,17,10,500
1,LE,0.42623614874636984,1.0172667526441088,0.2330766321824207,0.4,4.0,17,10,500
0,DM,0.8126166980531677,0.5149199248895042,0.18294676465277507,0.4,4.0,18,10,500
1,LE,0.3120439251821275,1.1738373701126474,0.24503709584186512,0.4,4.0,18,10,500
0,DM,0.7873145492479798,0.5526839860854454,0.18086179053442877,0.4,4.0,19,10,500
1,LE,0.3439092495295979,1.151985066942179,0.2532438226287538,0.4,4.0,19,10,500
0,DM,0.7977591883282873,0.5359414200675223,0.14211918236408466,0.4,4.0,20,10,500
1,LE,0.3929700614849918,1.055366604445805,0.2186254668312345,0.4,4.0,20,10,500
0,DM,0.8239758672361419,0.4966942985974858,0.1654236848235634,0.4,4.0,21,10,500
1,LE,0.4119833613347171,1.0380123945302315,0.23772380938553536,0.4,4.0,21,10,500
0,DM,0.8086114502279756,0.5163451890816392,0.18343774754519243,0.4,4.0,22,10,500
1,LE,0.3745404353995807,1.1068283856285985,0.24686535951096103,0.4,4.0,22,10,500
0,DM,0.8045560784461239,0.5346019872961374,0.14319780647679808,0.4,4.0,23,10,500
1,LE,0.39611332405361693,1.0616108499438566,0.21819326614714388,0.4,4.0,23,10,500
0,DM,0.8113441253567093,0.5264618335887087,0.15339196537387034,0.4,4.0,24,10,500
1,LE,0.3644972189968362,1.103521337901201,0.26178034503099173,0.4,4.0,24,10,500
0,DM,0.8095557785339537,0.5186618958701303,0.15489586339639538,0.4,4.0,25,10,500
1,LE,0.3656893315876483,1.1125474526940644,0.23260114158773534,0.4,4.0,25,10,500
0,DM,0.8020810255727995,0.534318606276823,0.1513987442450236,0.4,4.0,26,10,500
1,LE,0.3129054666841662,1.1625561137284208,0.20957273041491017,0.4,4.0,26,10,500
0,DM,0.8275904024573957,0.5002238930439736,0.13715298196672077,0.4,4.0,27,10,500
1,LE,0.4017827024473862,1.0593397646053677,0.18446272606410283,0.4,4.0,27,10,500
0,DM,0.7961970657545427,0.542759513585817,0.14571005932007394,0.4,4.0,28,10,500
1,LE,0.42160984368510024,1.04819178981273,0.21193349622170796,0.4,4.0,28,10,500
0,DM,0.7941990951354195,0.5497999129623347,0.1718735829217407,0.4,4.0,29,10,500
1,LE,0.4130057545555432,1.0527606636406983,0.24824120966550017,0.4,4.0,29,10,500
0,DM,0.7927599699961918,0.5410765705677736,0.12707425179664594,0.4,4.0,30,10,500
1,LE,0.32278020925851636,1.1630043327831905,0.20322015429532153,0.4,4.0,30,10,500
0,DM,0.779425325280071,0.5688854555404294,0.14665454188812288,0.4,4.0,31,10,500
1,LE,0.3695356969040226,1.1000628448423235,0.20709068528394928,0.4,4.0,31,10,500
0,DM,0.820807594634333,0.5030624152951332,0.11953369003239864,0.4,4.0,32,10,500
1,LE,0.4179920963533748,1.044927800624936,0.18334028072348807,0.4,4.0,32,10,500
0,DM,0.8098641255864291,0.5242088817519428,0.1426495240073428,0.4,4.0,33,10,500
1,LE,0.3905385532958452,1.0809987721079208,0.1985157811419821,0.4,4.0,33,10,500
0,DM,0.7953469139168416,0.5453727848415658,0.16109120572205965,0.4,4.0,34,10,500
1,LE,0.3442790799002971,1.1381803935207087,0.20124113040515135,0.4,4.0,34,10,500
0,DM,0.8390554337249132,0.4743659461113192,0.13448533996146428,0.4,4.0,35,10,500
1,LE,0.39688134327319385,1.04874389638606,0.19664672474742456,0.4,4.0,35,10,500
0,DM,0.8275940419319741,0.4930382806859639,0.15825034153944595,0.4,4.0,36,10,500
1,LE,0.40853263714750343,1.045216431637411,0.22614892046952362,0.4,4.0,36,10,500
0,DM,0.7833937841286568,0.5563470995319035,0.1343345048426877,0.4,4.0,37,10,500
1,LE,0.35487316779709727,1.1237512734078774,0.199355726988896,0.4,4.0,37,10,500
0,DM,0.8130088438295365,0.5110369223868437,0.20363994357023893,0.4,4.0,38,10,500
1,LE,0.4011546255880995,1.0294351054916528,0.2625616679517256,0.4,4.0,38,10,500
0,DM,0.7889665204614669,0.5476762708915301,0.14864420701610676,0.4,4.0,39,10,500
1,LE,0.39603729896197937,1.0763046902214513,0.2311948084719621,0.4,4.0,39,10,500
0,DM,0.7834729627554736,0.5611383075247125,0.166707037472989,0.4,4.0,40,10,500
1,LE,0.4068610307739046,1.0634098076657748,0.24449995891213044,0.4,4.0,40,10,500
0,DM,0.7518749641446654,0.5956574914817565,0.1632961879710051,0.4,4.0,41,10,500
1,LE,0.3538862300751186,1.1125665829481128,0.2261268863954454,0.4,4.0,41,10,500
0,DM,0.7836287559469699,0.5578685772918318,0.14457222696378724,0.4,4.0,42,10,500
1,LE,0.3068085756610417,1.1827130662696819,0.22500123918502782,0.4,4.0,42,10,500
0,DM,0.8115581142126982,0.5139990869418494,0.1552230241982982,0.4,4.0,43,10,500
1,LE,0.36909865268590103,1.1027391133441538,0.20813672028609606,0.4,4.0,43,10,500
0,DM,0.797018886357713,0.5486731005032599,0.15319426418774001,0.4,4.0,44,10,500
1,LE,0.3707412732628167,1.1126710481583422,0.23617796764593701,0.4,4.0,44,10,500
0,DM,0.8230599338435334,0.5063732163590565,0.15060797860571437,0.4,4.0,45,10,500
1,LE,0.33773787988465503,1.1495255515143754,0.22272069370207512,0.4,4.0,45,10,500
0,DM,0.7773309454832316,0.5732325398138818,0.15968512787560338,0.4,4.0,46,10,500
1,LE,0.3947834629359621,1.0785207353808746,0.23016860876582332,0.4,4.0,46,10,500
0,DM,0.8001132948420022,0.5367121670750216,0.20911915125206834,0.4,4.0,47,10,500
1,LE,0.4190752490971762,1.0517059072251154,0.3018890416855127,0.4,4.0,47,10,500
0,DM,0.7744103888691303,0.5814174815442255,0.15485554419791137,0.4,4.0,48,10,500
1,LE,0.33635134190640953,1.153785245770075,0.22952494123108155,0.4,4.0,48,10,500
0,DM,0.8242851739912682,0.49695478645617014,0.18470854251553442,0.4,4.0,49,10,500
1,LE,0.39880499072713155,1.0479205584516593,0.247808347606653,0.4,4.0,49,10,500
0,DM,0.8302272094247268,0.4724197676492547,0.21133322713869862,0.4,4.5,0,10,500
1,LE,0.4031209715632981,1.0450901286691168,0.27709567469360574,0.4,4.5,0,10,500
0,DM,0.7839093077414219,0.5558085277904746,0.18351136087976652,0.4,4.5,1,10,500
1,LE,0.34165960743947343,1.1364072394626856,0.2625018739901505,0.4,4.5,1,10,500
0,DM,0.7530771417836771,0.5966279680542715,0.18622165396890897,0.4,4.5,2,10,500
1,LE,0.28599782423090525,1.2220875420794932,0.2620995751862986,0.4,4.5,2,10,500
0,DM,0.7481053138467325,0.6125584676662561,0.14333923813812421,0.4,4.5,3,10,500
1,LE,0.3441406353125638,1.1398328190172038,0.21928544388361773,0.4,4.5,3,10,500
0,DM,0.7500049127417454,0.6029724142891875,0.23000270037689025,0.4,4.5,4,10,500
1,LE,0.2978337814789744,1.1962501488211803,0.3112826005918303,0.4,4.5,4,10,500
0,DM,0.7998273891495516,0.5397566622879808,0.13846068310770362,0.4,4.5,5,10,500
1,LE,0.39648979911395327,1.0817039009780987,0.20916714578541326,0.4,4.5,5,10,500
0,DM,0.7877873403447545,0.539550801440504,0.1548740367765516,0.4,4.5,6,10,500
1,LE,0.35648122787670256,1.117287823480461,0.22256060257007063,0.4,4.5,6,10,500
0,DM,0.8119219433393374,0.510601901746158,0.14505936054333354,0.4,4.5,7,10,500
1,LE,0.37499065303290036,1.0777532903848268,0.20914661421089448,0.4,4.5,7,10,500
0,DM,0.7775681487865295,0.556569568779396,0.18826857710633,0.4,4.5,8,10,500
1,LE,0.349588842649012,1.135668964918003,0.2624148211875359,0.4,4.5,8,10,500
0,DM,0.7734228422872736,0.5795465311812605,0.18875015069214654,0.4,4.5,9,10,500
1,LE,0.4117815523646865,1.0589961283276466,0.24801431860454737,0.4,4.5,9,10,500
0,DM,0.7579017620645627,0.5955916182045222,0.1911026278046349,0.4,4.5,10,10,500
1,LE,0.3416987173451965,1.1455867481291935,0.2830493656582959,0.4,4.5,10,10,500
0,DM,0.7777405125238651,0.5610248408207855,0.14194062596794543,0.4,4.5,11,10,500
1,LE,0.38045267578723313,1.102426406370083,0.20389286264366668,0.4,4.5,11,10,500
0,DM,0.7817088401558977,0.5502559467423584,0.15566602405025726,0.4,4.5,12,10,500
1,LE,0.33451881844085796,1.136945818400996,0.23455492805182507,0.4,4.5,12,10,500
0,DM,0.792451605880087,0.5485986438437992,0.14749583869720997,0.4,4.5,13,10,500
1,LE,0.36444535038613945,1.1006267040209319,0.22348654031403242,0.4,4.5,13,10,500
0,DM,0.797203998179228,0.5395655411631267,0.16704298816445498,0.4,4.5,14,10,500
1,LE,0.3912715046198357,1.0790164507745243,0.2712402621293605,0.4,4.5,14,10,500
0,DM,0.7558694863576825,0.5974080796835001,0.17451020335600861,0.4,4.5,15,10,500
1,LE,0.3729856676748789,1.1134539815519784,0.2515713362211212,0.4,4.5,15,10,500
0,DM,0.8050538365498988,0.527482593815244,0.14373487794906378,0.4,4.5,16,10,500
1,LE,0.3629528339338504,1.1183819069368546,0.20461990317004503,0.4,4.5,16,10,500
0,DM,0.7643130356051558,0.5915092023915022,0.1825733659600047,0.4,4.5,17,10,500
1,LE,0.42204775790703675,1.024875923207096,0.24160478594337045,0.4,4.5,17,10,500
0,DM,0.7968650169034905,0.5417168185242328,0.1746918607641065,0.4,4.5,18,10,500
1,LE,0.31700347656253836,1.1742057363480014,0.23983510637771446,0.4,4.5,18,10,500
0,DM,0.774278883040577,0.5746548661117361,0.18050101445110311,0.4,4.5,19,10,500
1,LE,0.33325423498269163,1.1660071456440166,0.24557177112006434,0.4,4.5,19,10,500
0,DM,0.7906030722653999,0.5510506136447602,0.13809107019741756,0.4,4.5,20,10,500
1,LE,0.3276369781963489,1.171012514916286,0.2122530215058994,0.4,4.5,20,10,500
0,DM,0.8081428794957207,0.5253932644489346,0.16999209862253187,0.4,4.5,21,10,500
1,LE,0.391877511806804,1.066100621313449,0.24669377612688834,0.4,4.5,21,10,500
0,DM,0.7899074315156406,0.544814895351862,0.19033589154862798,0.4,4.5,22,10,500
1,LE,0.3315339750154931,1.1625167218679184,0.2562112668664964,0.4,4.5,22,10,500
0,DM,0.7943078049811018,0.5509456836881707,0.17577308718558415,0.4,4.5,23,10,500
1,LE,0.3975439366254904,1.0523225725140002,0.25166216986107104,0.4,4.5,23,10,500
0,DM,0.7990975025910081,0.5472771788315512,0.156383908030337,0.4,4.5,24,10,500
1,LE,0.3438698837392951,1.1306302123943206,0.262325041247791,0.4,4.5,24,10,500
0,DM,0.7903124929729867,0.5488811573312212,0.1635595284725446,0.4,4.5,25,10,500
1,LE,0.3258055601950747,1.1597873278346216,0.2468828534219763,0.4,4.5,25,10,500
0,DM,0.7892275384980072,0.5553886340068643,0.15119321624249354,0.4,4.5,26,10,500
1,LE,0.3241487195030699,1.1736845138931695,0.21525832888036972,0.4,4.5,26,10,500
0,DM,0.8073443472266856,0.5341824351801779,0.13733515249294956,0.4,4.5,27,10,500
1,LE,0.38188094910915243,1.0793409015501378,0.19118913587507758,0.4,4.5,27,10,500
0,DM,0.7870812419785741,0.5576606478890808,0.14483090763508594,0.4,4.5,28,10,500
1,LE,0.39708088913074596,1.0793332088999668,0.2127927873474372,0.4,4.5,28,10,500
0,DM,0.7831853117324231,0.5671633308508124,0.17191918488349112,0.4,4.5,29,10,500
1,LE,0.392271802894895,1.077917555564286,0.25600365080147885,0.4,4.5,29,10,500
0,DM,0.78031639456813,0.5637870453564781,0.13315618056896839,0.4,4.5,30,10,500
1,LE,0.33565949187909483,1.1541255606125107,0.2084334219492148,0.4,4.5,30,10,500
0,DM,0.7636063934099309,0.5934212209866722,0.1530752971322124,0.4,4.5,31,10,500
1,LE,0.33605135583506024,1.1413252954949744,0.21081484985509155,0.4,4.5,31,10,500
0,DM,0.817359909941838,0.5109897847456416,0.11795099329573498,0.4,4.5,32,10,500
1,LE,0.40986135352162967,1.051149641203592,0.1810162691848296,0.4,4.5,32,10,500
0,DM,0.7915138724689428,0.554636847105642,0.14499098574198632,0.4,4.5,33,10,500
1,LE,0.3574292620972855,1.1223217033623751,0.1984073103493951,0.4,4.5,33,10,500
0,DM,0.7808673576101647,0.5675882793720168,0.16908525020739595,0.4,4.5,34,10,500
1,LE,0.32894896088513914,1.1620211913457594,0.21448398162819085,0.4,4.5,34,10,500
0,DM,0.8231504868767314,0.5026616925796941,0.1400706290488882,0.4,4.5,35,10,500
1,LE,0.3867570721352841,1.0530664784592125,0.2009774952014162,0.4,4.5,35,10,500
0,DM,0.813709916096451,0.5170912249728518,0.15881315742785376,0.4,4.5,36,10,500
1,LE,0.40694429989236136,1.050135122463021,0.22344550450757938,0.4,4.5,36,10,500
0,DM,0.7722672009082936,0.5733778765046943,0.1326091963646164,0.4,4.5,37,10,500
1,LE,0.34454639845625,1.1407327026593808,0.1907869905099685,0.4,4.5,37,10,500
0,DM,0.8073391616764063,0.5245745709367738,0.19700843760827877,0.4,4.5,38,10,500
1,LE,0.34255521420366175,1.1406603604650623,0.26527742984861535,0.4,4.5,38,10,500
0,DM,0.7748102506357891,0.5697032251623625,0.1637346566698341,0.4,4.5,39,10,500
1,LE,0.3904194744101871,1.0872865056246963,0.24751160132108704,0.4,4.5,39,10,500
0,DM,0.7770771418547603,0.5711601638652025,0.16793219916328755,0.4,4.5,40,10,500
1,LE,0.40316675601329643,1.065376294456555,0.2517281381861321,0.4,4.5,40,10,500
0,DM,0.7347095175244599,0.622806392163307,0.16830599406849275,0.4,4.5,41,10,500
1,LE,0.3227899291574371,1.1485644525465573,0.22895475257980513,0.4,4.5,41,10,500
0,DM,0.7744252180794576,0.571608865814809,0.15334704190957804,0.4,4.5,42,10,500
1,LE,0.33476298085678025,1.148216494624064,0.2310476764217808,0.4,4.5,42,10,500
0,DM,0.7970756653051613,0.5375068307745048,0.16165048826340636,0.4,4.5,43,10,500
1,LE,0.35195937015960066,1.1224162992968032,0.2165453684118473,0.4,4.5,43,10,500
0,DM,0.7843495668743227,0.5676063642581275,0.16883937636196475,0.4,4.5,44,10,500
1,LE,0.34961018189896503,1.1378796816466483,0.2533760583612142,0.4,4.5,44,10,500
0,DM,0.8086180593818287,0.5329945908320748,0.14973465580397227,0.4,4.5,45,10,500
1,LE,0.35106933753726477,1.1358265426149814,0.22400479808283472,0.4,4.5,45,10,500
0,DM,0.7587888985866982,0.6018209870395672,0.16724960944858636,0.4,4.5,46,10,500
1,LE,0.37011964074770975,1.1125998813231635,0.24061193309191525,0.4,4.5,46,10,500
0,DM,0.7819910839989638,0.56550511761924,0.21844667173543236,0.4,4.5,47,10,500
1,LE,0.39324320095726,1.0846043909808936,0.3105852339852062,0.4,4.5,47,10,500
0,DM,0.7614185325863646,0.601218245404781,0.15026699082231607,0.4,4.5,48,10,500
1,LE,0.3305057411431259,1.1654599254997633,0.22521206371658517,0.4,4.5,48,10,500
0,DM,0.8081618595104553,0.5214280054190926,0.19444367847949365,0.4,4.5,49,10,500
1,LE,0.3860373255357233,1.068160398579749,0.2598481026084805,0.4,4.5,49,10,500
0,DM,0.8293408018935589,0.47559469391486825,0.20986460848456692,0.4,5.0,0,10,500
1,LE,0.40938956458684367,1.0303329387583433,0.2643268329629304,0.4,5.0,0,10,500
0,DM,0.7679194202817557,0.5779220738354679,0.2748613583944801,0.4,5.0,1,10,500
1,LE,0.2758289205278304,1.2148557063847858,0.3555681998247273,0.4,5.0,1,10,500
0,DM,0.7388824041657758,0.6192220252472995,0.18720673356422154,0.4,5.0,2,10,500
1,LE,0.2884079710841047,1.2103818911439197,0.2607770446301164,0.4,5.0,2,10,500
0,DM,0.731932384943141,0.6363903570300251,0.14202873440701186,0.4,5.0,3,10,500
1,LE,0.3217093112533899,1.167974665416455,0.21821249900072884,0.4,5.0,3,10,500
0,DM,0.7357624269327377,0.6245547036204141,0.22492849960808087,0.4,5.0,4,10,500
1,LE,0.2966223145322063,1.1833331250479697,0.3061122958111919,0.4,5.0,4,10,500
0,DM,0.7907437389394929,0.5572195067373275,0.13990898794823897,0.4,5.0,5,10,500
1,LE,0.38919990334967264,1.1012496992908505,0.21065777531718727,0.4,5.0,5,10,500
0,DM,0.7811288847891099,0.549566061309953,0.16597446350272838,0.4,5.0,6,10,500
1,LE,0.33679033162553657,1.1491843654905136,0.23393870786810425,0.4,5.0,6,10,500
0,DM,0.7954590806248925,0.534939484466591,0.1511134292047569,0.4,5.0,7,10,500
1,LE,0.3615577850355756,1.1017944068299406,0.21572156056998623,0.4,5.0,7,10,500
0,DM,0.7591461224802638,0.5849727735024999,0.17791063849091188,0.4,5.0,8,10,500
1,LE,0.33642276486183137,1.1535115615451024,0.24906371646579167,0.4,5.0,8,10,500
0,DM,0.761213527461011,0.597634723332576,0.18677567466972872,0.4,5.0,9,10,500
1,LE,0.38916340959602597,1.0887422218124185,0.24707995495015656,0.4,5.0,9,10,500
0,DM,0.7451685651841012,0.6151562233366381,0.19816783774033567,0.4,5.0,10,10,500
1,LE,0.3361186765891336,1.1519047563512463,0.29431447037878017,0.4,5.0,10,10,500
0,DM,0.7623220362002203,0.585652961411247,0.146547367514938,0.4,5.0,11,10,500
1,LE,0.3577695953606982,1.1358547817429703,0.21467396590220109,0.4,5.0,11,10,500
0,DM,0.7694889776505006,0.5699955982318285,0.16169784895740605,0.4,5.0,12,10,500
1,LE,0.3149804297428476,1.1663179875092873,0.2476651051774877,0.4,5.0,12,10,500
0,DM,0.7946197902755775,0.5489055655316124,0.15082088102750876,0.4,5.0,13,10,500
1,LE,0.34446116198845333,1.1230880403318302,0.22667889432391164,0.4,5.0,13,10,500
0,DM,0.7855893865304097,0.55872010031271,0.16596846189077313,0.4,5.0,14,10,500
1,LE,0.35939284237850727,1.1218372557745866,0.26944987536098314,0.4,5.0,14,10,500
0,DM,0.7405621326230833,0.6198119468957575,0.17611841731424965,0.4,5.0,15,10,500
1,LE,0.3692377219399001,1.106377009209705,0.26403858121225915,0.4,5.0,15,10,500
0,DM,0.793114417246821,0.5446553581148746,0.14884475579268114,0.4,5.0,16,10,500
1,LE,0.34780908562883306,1.1359892772123572,0.20250693979785617,0.4,5.0,16,10,500
0,DM,0.7494093740838251,0.6142104770028534,0.18183676191733172,0.4,5.0,17,10,500
1,LE,0.41759656753236163,1.0323221163109997,0.24509119291433606,0.4,5.0,17,10,500
0,DM,0.7828937737561334,0.5645180843260693,0.17313284880408433,0.4,5.0,18,10,500
1,LE,0.3002255822612023,1.1968640735495975,0.2390033742263063,0.4,5.0,18,10,500
0,DM,0.7612314210195666,0.5972667777164629,0.18669288978381765,0.4,5.0,19,10,500
1,LE,0.32418886007192466,1.1777208628954723,0.25491316256571833,0.4,5.0,19,10,500
0,DM,0.773751031630982,0.5802422693476794,0.1380894029857479,0.4,5.0,20,10,500
1,LE,0.3534434616652513,1.1419652175164907,0.2014087285920264,0.4,5.0,20,10,500
0,DM,0.7966022538898221,0.5441407025605324,0.17432760727633168,0.4,5.0,21,10,500
1,LE,0.3689086523236876,1.0958835690830995,0.2603342020368826,0.4,5.0,21,10,500
0,DM,0.7748555724491066,0.565764493658204,0.1932030941532433,0.4,5.0,22,10,500
1,LE,0.3455554030956976,1.1452726052554354,0.2717435516247707,0.4,5.0,22,10,500
0,DM,0.7818131873849645,0.5696787968486171,0.1831926347355867,0.4,5.0,23,10,500
1,LE,0.39913569022790374,1.0516457301378725,0.2563689379754271,0.4,5.0,23,10,500
0,DM,0.7995502244373598,0.546137219906468,0.15742317246916812,0.4,5.0,24,10,500
1,LE,0.351147730730211,1.132297463592633,0.2610586088692694,0.4,5.0,24,10,500
0,DM,0.7776329184950302,0.5686878250557241,0.16565877956331898,0.4,5.0,25,10,500
1,LE,0.31546084647469796,1.173013979825301,0.2494801551563339,0.4,5.0,25,10,500
0,DM,0.7786226467682059,0.5710638335749258,0.15703389963391404,0.4,5.0,26,10,500
1,LE,0.31304560996824393,1.1958915067325793,0.2122493321287328,0.4,5.0,26,10,500
0,DM,0.7968507515459317,0.5505404851386839,0.14669843508019972,0.4,5.0,27,10,500
1,LE,0.39187169612772793,1.0681353929623092,0.19818556571953433,0.4,5.0,27,10,500
0,DM,0.7823615092772865,0.566987717462169,0.1461740739368105,0.4,5.0,28,10,500
1,LE,0.3720143583499164,1.1170282675234602,0.2161832788820016,0.4,5.0,28,10,500
0,DM,0.7741473553663921,0.5782781587585331,0.1778649749579178,0.4,5.0,29,10,500
1,LE,0.40610154103847285,1.064751577054638,0.25722794512686964,0.4,5.0,29,10,500
0,DM,0.7689525756997453,0.5816953749416987,0.1437380498120773,0.4,5.0,30,10,500
1,LE,0.329613071785042,1.1612526548253714,0.23074712587484236,0.4,5.0,30,10,500
0,DM,0.7550815362754959,0.6070590505928539,0.1493671050518794,0.4,5.0,31,10,500
1,LE,0.3336557628566392,1.1464941054053328,0.20831776101701444,0.4,5.0,31,10,500
0,DM,0.8085495134666344,0.5253752669208023,0.121956113381047,0.4,5.0,32,10,500
1,LE,0.41146219295229347,1.049254648003042,0.18361322465955626,0.4,5.0,32,10,500
0,DM,0.769603953929844,0.5880719906203267,0.15040502406804998,0.4,5.0,33,10,500
1,LE,0.3574377096812722,1.131946409464096,0.20274456436983482,0.4,5.0,33,10,500
0,DM,0.7701068842372474,0.5871121641803293,0.17666181243364168,0.4,5.0,34,10,500
1,LE,0.32560996215315136,1.169273833032417,0.22234411512743749,0.4,5.0,34,10,500
0,DM,0.8061169621261725,0.5303129323779049,0.14380091950475002,0.4,5.0,35,10,500
1,LE,0.3828693193981374,1.0601762892854727,0.20288203801290058,0.4,5.0,35,10,500
0,DM,0.8051391996955651,0.5298475156844662,0.15661391980338563,0.4,5.0,36,10,500
1,LE,0.39529837488242914,1.0628274708025478,0.21748505328495704,0.4,5.0,36,10,500
0,DM,0.7682930497995815,0.581013633807188,0.13986028665471134,0.4,5.0,37,10,500
1,LE,0.35279648135343394,1.1222656738495589,0.2002942247807995,0.4,5.0,37,10,500
0,DM,0.7931300473163524,0.5477624044135297,0.18477756610606938,0.4,5.0,38,10,500
1,LE,0.3186187755219752,1.1565135747084911,0.2442000570649305,0.4,5.0,38,10,500
0,DM,0.7585806012260677,0.5953239061908516,0.17152826490116319,0.4,5.0,39,10,500
1,LE,0.37303926859003783,1.1106140099198236,0.25559191723399904,0.4,5.0,39,10,500
